bar_height,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,sell_rate,buy_rate,order_size,eemr_position,eemr_aep,eemr_reference_price,eemr_pnl,forward_high_pre_aep_adj,forward_low_pre_aep_adj,forward_ask_prices,forward_ask_sizes,forward_bid_prices,forward_bid_sizes
14.0,103923.6,103928.15291450778,13.75962554678175,103928.15291450778,-0.0,104428.15291450778,103428.15291450778,0.0,0.0,0.01,0,0,103928.15291450778,0,104428.15291450778,103428.15291450778,[104428.15291450778],[np.float64(0.01)],[103428.15291450778],[np.float64(0.01)]
18.0,103909.9,103914.46322862693,16.939906386695437,103914.46322862693,-0.0,104414.46322862693,103414.46322862693,0.0,0.0,0.01,0,0,103914.46322862693,0,104414.46322862693,103414.46322862693,[104414.46322862693],[np.float64(0.01)],[103414.46322862693],[np.float64(0.01)]
20.0,103921.5,103919.74080715673,19.23497659667386,103919.74080715673,-0.0,104419.74080715673,103419.74080715673,0.0,0.0,0.01,0,0,103919.74080715673,0,104419.74080715673,103419.74080715673,[104419.74080715673],[np.float64(0.01)],[103419.74080715673],[np.float64(0.01)]
12.60000000000582,103934.0,103930.43520178918,14.25874414917283,103930.43520178918,-0.0,104430.43520178918,103430.43520178918,0.0,0.0,0.01,0,0,103930.43520178918,0,104430.43520178918,103430.43520178918,[104430.43520178918],[np.float64(0.01)],[103430.43520178918],[np.float64(0.01)]
10.5,103944.4,103940.90880044729,11.439686037293207,103940.90880044729,-0.0,104440.90880044729,103440.90880044729,0.0,0.0,0.01,0,0,103940.90880044729,0,104440.90880044729,103440.90880044729,[104440.90880044729],[np.float64(0.01)],[103440.90880044729],[np.float64(0.01)]
13.900000000008731,103958.2,103953.87720011182,13.28492150932985,103953.87720011182,-0.0,104453.87720011182,103453.87720011182,0.0,0.0,0.01,0,0,103953.87720011182,0,104453.87720011182,103453.87720011182,[104453.87720011182],[np.float64(0.01)],[103453.87720011182],[np.float64(0.01)]
15.19999999999709,103973.3,103968.44430002796,14.72123037733028,103968.44430002796,-0.0,104468.44430002796,103468.44430002796,0.0,0.0,0.01,0,0,103968.44430002796,0,104468.44430002796,103468.44430002796,[104468.44430002796],[np.float64(0.01)],[103468.44430002796],[np.float64(0.01)]
10.69999999999709,103983.9,103980.03607500698,11.705307594330387,103980.03607500698,-0.0,104480.03607500698,103480.03607500698,0.0,0.0,0.01,0,0,103980.03607500698,0,104480.03607500698,103480.03607500698,[104480.03607500698],[np.float64(0.01)],[103480.03607500698],[np.float64(0.01)]
19.10000000000582,103972.6,103974.45901875176,17.251326898586964,103974.45901875176,-0.0,104474.45901875176,103474.45901875176,0.0,0.0,0.01,0,0,103974.45901875176,0,104474.45901875176,103474.45901875176,[104474.45901875176],[np.float64(0.01)],[103474.45901875176],[np.float64(0.01)]
12.60000000000582,103960.1,103963.68975468795,13.762831724651107,103963.68975468795,-0.0,104463.68975468795,103463.68975468795,0.0,0.0,0.01,0,0,103963.68975468795,0,104463.68975468795,103463.68975468795,[104463.68975468795],[np.float64(0.01)],[103463.68975468795],[np.float64(0.01)]
