trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
-1,0.0011156811097154256,-0.016216675119708947,5.404761409183792E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.000615123269160623,-0.016211625580192287,5.372874529748633E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00011481570752609781,-0.01620672764780597,5.311012349102848E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0003852417003276102,-0.016201981202021726,5.249198852270293E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00011495092052249856,-0.016197086122384966,5.187434009583034E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0003851065549377076,-0.01619234252851473,5.095717791390661E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00011508599833970617,-0.016187450299956677,5.034074168057054E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0006150284553404812,-0.016182409556330088,5.002479095264981E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.001114720941112756,-0.01617722041718086,5.000908543419807E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0016141635806421444,-0.01617188300198151,4.999338497644126E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0021133564988517683,-0.01616639743013126,5.027768957768797E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0026122998206022873,-0.01616076382095604,5.086175923624606E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003110993670691931,-0.016154982293708545,5.1745354097423865E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0036094381738565303,-0.016149052967568276,5.29282344534504E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004107633454769547,-0.016142975961641576,5.411016074339039E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0036055796380422174,-0.016137051394961674,5.529113355305648E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0031037768482232516,-0.01613127914648872,5.6171153467957785E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003602224959799085,-0.016125359095256833,5.705046107325543E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00410042384731913,-0.01611929136037406,5.792905680679708E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004598373635395416,-0.01611307606087533,5.8806941106180625E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.005096074448577664,-0.016106713315722495,5.968411440876453E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00559352641135332,-0.016100203243804373,6.0560577151667905E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006090729648147589,-0.01609354596393679,6.143632977175656E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00558768428332357,-0.01608704159486261,6.201137270566565E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.005084890441181964,-0.016080690015251798,6.228594638977778E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.005582347995961318,-0.016074191103848435,6.286029111323907E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006079556821963283,-0.01606754497947069,6.37341670180272E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0065765170435522465,-0.016060751760863787,6.460733439304575E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.007073228785030416,-0.016053811566700018,6.547979367404339E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.007569692170637846,-0.016046724515578818,6.6351545296512025E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.008065907324552472,-0.01603949072602678,6.72225896957146E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.008561874370890142,-0.016032110316497705,6.8092927306667715E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.009057593433704643,-0.016024583405372644,6.896255856414513E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.008553064636987845,-0.016017210110959936,6.983148390267424E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.009048788104669296,-0.016009690311495246,7.099970375655171E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.009544263710616906,-0.016002024125288613,7.216697855982196E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.010039491578761543,-0.0159942116705774,7.333330889329123E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.009534471832972218,-0.015986553065526335,7.4198695337451825E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.009029704597055788,-0.01597904818822756,7.476337847245676E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.008525189744757316,-0.015971696916847664,7.502759873115328E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.008020927149884992,-0.015964499129627645,7.4991596399134886E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0075169166863101045,-0.015957454704882863,7.465561161484196E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.007013158227967005,-0.01595056352100301,7.401988436963464E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.006509651648853077,-0.01594382545645205,7.338465450788465E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.006006396823028706,-0.01593724038976821,7.2449921727037184E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0055033936246172465,-0.015930808199563894,7.121592572471858E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006000641927804883,-0.015924228764525684,6.998290605171598E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006497641606840927,-0.015917502203414275,6.905086211205988E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.005994392786037562,-0.01591092863491744,6.811955331012185E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006491395589644488,-0.015904207937650072,6.748897919759203E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.005988149891849722,-0.015897640230301224,6.685889932642186E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.005485155816903852,-0.015891225391487063,6.622931339579988E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.004982413238995455,-0.015884963299897917,6.560022110509156E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.005479922032375902,-0.015878553834298235,6.527162215381674E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00497718207135977,-0.01587229711352654,6.4943276241669765E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.004474693480324145,-0.015866193016348385,6.461518321550924E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.003972456133584038,-0.015860241421603406,6.398734292227884E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004470469905517191,-0.015854142208205267,6.33599952090079E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.003968234670564488,-0.01584819549514164,6.273313977580089E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004466250553229151,-0.01584210116132713,6.21067763229427E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004964017427952481,-0.015835859325750344,6.178090455087951E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00546153541923845,-0.015829470107326847,6.175528416021633E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.005958804651528776,-0.015822933624899192,6.202967499872522E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.006455825249202957,-0.015816249997236964,6.230383706127066E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0059525973365784106,-0.01580971934303682,6.2577770489718325E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.005449621037910177,-0.015803341540922538,6.285147542584718E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.005946896227391167,-0.015796816469592044,6.342495201136153E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0054439227792775265,-0.015790444247817382,6.369796038788525E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.004941200817887943,-0.015784224754297672,6.397074084396603E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.004438730217479054,-0.01577815786780614,6.394329352098909E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0039365108523703694,-0.015772243467190087,6.361585856025711E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004434542596944129,-0.01576618143137085,6.328867595599766E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.004932325325645602,-0.015759971879343745,6.296174555544751E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.004429859162982834,-0.015753914930031046,6.233506720591808E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.003927644233401398,-0.015748010462282018,6.170888075480302E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0034256804112847523,-0.01574225835501995,6.1083185902588434E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0029239675710791653,-0.015736658487242122,6.015798234992182E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.002422505587293681,-0.015731210738019762,5.9233509797619596E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0019212943345000891,-0.01572591498649801,5.830976779966357E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0014203336873328943,-0.015720771111895862,5.738675591027837E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0019196235204891729,-0.015715478993506147,5.676447368394011E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002418663708728873,-0.015710038750695477,5.6142680675372316E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002917454376874454,-0.015704450502757206,5.5521376586539075E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0034159956496859615,-0.015698714368911473,5.520056111957272E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003914287651861064,-0.01569283046830524,5.517999397677831E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0034123305080351884,-0.01568709892001234,5.515943500760886E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003910624342781116,-0.015681219603033505,5.543888420861745E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.003408669030609781,-0.01567549263644341,5.571810157635124E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.002906964696094531,-0.015669917899243654,5.599708725435512E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.002405511213746539,-0.015664495270509757,5.627584138610462E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.001904308458139721,-0.01565922462939116,5.62543641149868E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0014033563039107062,-0.01565410585511117,5.593289558430622E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.000902654625758806,-0.01564913882696691,5.531167579029411E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00040220329844598175,-0.01564432342432929,5.439094458218469E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0009020021967967038,-0.01563935952664295,5.347094166228972E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0004015511956983605,-0.015634547253426247,5.255166658609325E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-9.864957989943356E-05,-0.015629886484124188,5.133311890931705E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0005986002551094288,-0.015625377098255483,5.011553818792813E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.001098300954981819,-0.015621018975412501,4.8898923831152545E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0005977518045043833,-0.01561651199526123,4.79832752485268E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-9.745292860218629E-05,-0.015611856277541233,4.736835184992669E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0005974042021378301,-0.015607351941918613,4.67539131925581E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0010971055000367062,-0.015602998867986047,4.613995898086406E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0015965569472866329,-0.015598796935409838,4.552648891945066E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0010957586688130447,-0.01559444602392986,4.49135027130905E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0005952107894786932,-0.015589946253359525,4.460100006672268E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-9.491318408400896E-05,-0.015585297743438743,4.458874068544519E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00040513427250797796,-0.01558050061383396,4.4876484421522976E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0009049317053716689,-0.015575554984138198,4.546399127430302E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.001404479239518928,-0.015570460973871101,4.605102139012933E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0019037769998991136,-0.015565218702478971,4.663757506226211E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002402825111399109,-0.015559828289334809,4.752365258380367E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0029016236988433546,-0.015554289853738357,4.870901424769078E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003400172886993878,-0.015548603514916139,5.019342049369935E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0028984728005504363,-0.015543069392021498,5.137663190836125E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0023970235641502164,-0.015537687364134647,5.225888922487723E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0018958250523681964,-0.015532457310409697,5.2840433029045095E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0013948771398420675,-0.015527379110074622,5.312150375933779E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0008941797012722017,-0.015522452642431218,5.3102341706979734E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0013937326114215106,-0.015517377786855063,5.308318701603871E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.000893035745115855,-0.015512454662795471,5.276403968349982E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0003925892272433522,-0.01550768314962846,5.214513970634889E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.00010760706737021435,-0.015503063126803784,5.1226726934573E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006075532638364742,-0.015498594473844895,5.00090410712438E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.001107249487204501,-0.015494277070348903,4.879232167259544E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0016066958624608436,-0.015490110795986537,4.757656814811072E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0011058925145296685,-0.0154857955305021,4.666177990759676E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0016053395682723486,-0.015481631393713433,4.574771636118961E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0011045368984882674,-0.015477318265364866,4.5134377066352595E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0016039846300389684,-0.01547315626527427,4.4221521580792985E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.002103182637723894,-0.015469145273186005,4.330938960946627E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0016021310464050874,-0.015464985168917972,4.269798071048804E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0021013299808818296,-0.015460976072361562,4.208705444222124E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.002600279315891334,-0.015457117863334622,4.14766105102729E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0030989791762333335,-0.015453410421728491,4.086664862041137E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.002597429686645272,-0.015449553627507967,4.055716847856973E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0020961309718020046,-0.015445547600711255,4.024792979084521E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0015950829063161587,-0.015441392461302937,4.023893241049577E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0010942853648630557,-0.015437088329174006,4.022993619086021E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0005937382221806794,-0.015432635324141908,4.052094113236176E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-9.344135306964415E-05,-0.015428033565950587,4.111170723541773E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0004066053676068356,-0.015423283174270521,4.1701994647451095E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-9.359793507691277E-05,-0.015418684268698765,4.2291803662797625E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00040644886389057063,-0.015413936728758989,4.31811345756334E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0009062456394585703,-0.015409040674048524,4.436974767996725E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.001405792516638786,-0.015403996224091318,4.555740341664894E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0009050896203805217,-0.015399103498337978,4.644410237327791E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00040463707557038655,-0.015394362376165805,4.703008513713171E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-9.556524296734355E-05,-0.015389772737025846,4.731559214815953E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00040448253965408504,-0.015385034460442842,4.760086369906547E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0009042802983842029,-0.015380147666015195,4.788589993539281E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0014038281582349557,-0.015375112473267921,4.817070100259988E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0019031262441557833,-0.015369929001652695,4.875526704607031E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0024021746810336505,-0.015364597370547888,4.933935821110034E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002900973593693079,-0.015359117699258617,4.9922974789907634E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0023995231068962876,-0.015353790107016771,5.02061170745468E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0018983233453428948,-0.015348614472981064,5.048902535691353E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0013973741836702785,-0.01534359067638407,5.077169978173583E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0008966754965784986,-0.01533871859653218,5.105414049366534E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00039622715883026445,-0.015333998112805572,5.10363476372705E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.00010397095474909559,-0.015329429104658156,5.071856135703892E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.000603918969271666,-0.01532501145161754,5.010102165038145E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011036170097869751,-0.015320745033284991,4.918396836770325E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0006030652012821369,-0.01531632972933539,4.826764121249743E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010276366868155085,-0.015311765659517194,4.735203974142247E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.000602712286847155,-0.015307352943505395,4.643716351137618E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010241093070378654,-0.015302791460901554,4.5823012079509656E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0003976402747615103,-0.015298081331380855,4.5509345003214364E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.00010255854537581535,-0.015293522674545054,4.519592198712688E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006025072661030724,-0.015289115369922522,4.488274288304977E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011022060124699657,-0.015284859297115287,4.456980754286889E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0006016549094637858,-0.015280454335798992,4.455711581854809E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010135408200910904,-0.015275900605722854,4.484442756213722E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00039869659503184046,-0.015271198226562628,4.5131502772763E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008984972467342696,-0.01526634731792064,4.541834159655332E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0013980479981108474,-0.015261347999325832,4.600494417956319E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.000897348974111847,-0.015256500390233801,4.6291070667753285E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00039690029962484625,-0.015251804370026845,4.6276961354009894E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0001032981505249111,-0.015247259818160995,4.626285638405919E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0003967534985502963,-0.015242566614165981,4.65487557565411E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008965551218009661,-0.015237724877645192,4.713441947009484E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00039610684424012065,-0.015233034728128626,4.741960767036535E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008959087908179456,-0.015228196045072943,4.7704560649911024E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0003954608364225917,-0.015223508948008495,4.768927855413295E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0001047368939955645,-0.015218973316392291,4.73740015283497E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006046845255485117,-0.015214589029755038,4.675896957079435E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011043821832856823,-0.015210355967701096,4.61444225327047E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0006038299921940946,-0.015205974009908444,4.583036011840055E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010352807719805272,-0.015201443276128632,4.581654203236231E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006034763131593986,-0.015197063886039742,4.550272812623921E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011031745750027639,-0.01519283571924643,4.48891583987622E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0006026229877153177,-0.015188458655426972,4.457607270165475E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011023216762214051,-0.01518423281433321,4.396323073973391E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0006017705153833494,-0.015179858075643525,4.365087236496944E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010146963012571287,-0.01517533455910987,4.363875728242116E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006014188953105949,-0.01517096238441073,4.362664534430724E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00010111818586299468,-0.015166441431151166,4.391453654993028E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00039893237322988174,-0.015161771819009852,4.420219089859221E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008987329070432118,-0.015156953667592038,4.448960853659437E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0003982835405897453,-0.015152287096429583,4.477678961015835E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0001019156011804945,-0.015147771984981009,4.506373426542074E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00039813535662004066,-0.015143108212778528,4.53504426484435E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008979362889416756,-0.015138295899428013,4.593691490519663E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00139748732079715,-0.015133335164461945,4.652291118158007E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0018967885771366962,-0.015128226127339467,4.7108431770402985E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002395840182848073,-0.015122968907446412,4.799347696431838E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002894642262756594,-0.015117563624095352,4.8877807055813795E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0023931949416252708,-0.015112310396525637,4.946142248421492E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0018919983441545133,-0.015107209103903434,4.974456368860361E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.002391052344982381,-0.015101959625468769,5.03274709608148E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0028898568188098347,-0.015096562080535485,5.120990444552366E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.003388411890400375,-0.015091016588344205,5.20916244343226E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00288671768445523,-0.015085623268062365,5.26726313656474E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0023852743256130575,-0.015080381998784262,5.295316567768306E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.001884081688450306,-0.015075292659678092,5.29334676613747E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.001383139647606136,-0.015070355129985908,5.261377746050393E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.000882448077782388,-0.015065569289023579,5.19943350717738E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.00038200685374355193,-0.015060935016180749,5.13753803448886E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.00011818414968326477,-0.0150564521909208,5.0756912982634695E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006181250576083681,-0.015052120692780807,4.9838932687961555E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.00011781599507961903,-0.015047640401371498,4.892167916398758E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.00038224291291786574,-0.01504301143637721,4.800515196699481E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.0008820517914613518,-0.015038233917408859,4.7389350653506345E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,0.001381610765565566,-0.015033307964003966,4.707403478029608E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0008809199601828384,-0.015028533695626711,4.67589640513813E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,0.0003804795002028021,-0.015023910991667963,4.6444138317945294E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.00011971073954724422,-0.015019439731592326,4.612955743125285E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0006196508841774155,-0.015015119794938102,4.581522124264686E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0011193410587352717,-0.015010951061317241,4.550112960355866E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.001618781388205849,-0.015006933410415308,4.518728236549939E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.002117971997511691,-0.015003066721991438,4.457367938006003E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0026169130115128803,-0.014999350875878295,4.366056049891556E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.002115604555007179,-0.014995485751982035,4.274816542682372E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0016145467527297307,-0.014991471470282259,4.183649372170757E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.002113739479353311,-0.01498760815068498,4.092554494173131E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0016126826096136892,-0.014983595673022657,4.031531864530542E-06,FALSE,FALSE,1,1,1,0.01,2,None
1,-0.0011118762683089375,-0.014979434157201243,4.000557439108251E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0016113203301747281,-0.014975423723053135,3.969607188496725E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.002110514670009586,-0.014971564250337221,3.938681098001988E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.0026094594126745262,-0.014967855618885924,3.907779152938391E-06,FALSE,FALSE,1,1,1,0.01,2,None
-1,-0.003108154682968134,-0.01496429770860515,3.876901338628787E-06,FALSE,FALSE,1,1,1,0.01,2,None
